plant_id,country_id,latitude,longitude
25540,159,40.6467,-123.498
25541,159,45.4917,-91.0469
25542,159,48.0592,-114.0708
25543,159,41.9023,-70.7161
25544,159,45.9192,-120.3039
25545,159,45.8877,-120.2896
25546,159,45.3346,-93.7756
25547,159,45.334,-93.792
25548,159,41.8693,-77.6659
25549,159,37.1428,-118.3241
25550,159,45.7883,-88.0415
25551,159,45.7881,-88.0408
25552,159,42.7527,-108.1697
25553,159,38.1707,-82.6176
25554,159,38.3441,-82.5938
25555,159,42.8656,-114.7914
25556,159,41.5992,-89.4561
25557,159,32.2075,-101.3883
25558,159,45.3037,-96.5101
25559,159,40.421,-105.2238
25560,159,45.8554,-109.6492
25561,159,45.655,-119.4647
25562,159,43.8508,-82.7825
25563,159,41.1325,-121.1372
25564,159,45.6537,-120.6034
25565,159,35.5612,-82.5884
25566,159,45.1033,-69.7619
25567,159,42.1072,-75.9278
25568,159,40.7656,-86.8797
25569,159,33.907,-118.0131
25570,159,42.4361,-122.85
25571,159,21.9653,-159.4606
25572,159,46.7331,-117.1583
25573,159,40.7676,-94.4744
25574,159,44.0274,-112.7194
25575,159,38.2667,-77.3147
25576,159,39.7581,-101.5319
25577,159,42.1096,-71.2667
25578,159,40.2685,-75.7997
25579,159,44.4306,-89.7808
25580,159,44.43,-89.78
25581,159,35.3839,-79.7703
25582,159,37.2736,-118.5733
25583,159,37.302,-118.532
25584,159,37.323,-118.5017
25585,159,37.3344,-118.4797
25586,159,37.3499,-118.4628
25587,159,41.2153,-90.1208
25588,159,41.2325,-90.1742
25589,159,41.2111,-90.276
25590,159,46.98,-101.5547
25591,159,46.98,-101.5547
25592,159,46.98,-101.5547
25593,159,46.98,-101.5547
25594,159,40.8638,-105.0111
25595,159,43.9844,-96.2194
25596,159,35.5494,-78.1799
25597,159,35.5444,-78.1772
25598,159,55.4765,-133.1477
25599,159,39.8149,-122.3323
25600,159,43.9305,-116.4372
25601,159,42.175,-120.3626
25602,159,47.5497,-121.7105
25603,159,44.8108,-93.2501
25604,159,47.5213,-111.2614
25605,159,47.5475,-111.254
25606,159,35.6957,-101.36
25607,159,35.0361,-114.1594
25608,159,35.0227,-114.1627
25609,159,37.2319,-92.4539
25610,159,45.6608,-95.0128
25611,159,44.0001,-75.8132
25612,159,43.5912,-75.3442
25613,159,40.3622,-74.4797
25614,159,35.6067,-81.3006
25615,159,33.9328,-117.855
25616,159,41.1406,-88.53
25617,159,41.1508,-88.6233
25618,159,42.0145,-71.5444
25619,159,33.9005,-79.756
25620,159,33.3443,-81.2618
25621,159,35.612,-119.845
25622,159,34.8235,-78.6235
25623,159,34.535,-78.8131
25624,159,34.5478,-78.8177
25625,159,34.536,-78.799
25626,159,42.259,-71.975
25627,159,44.5065,-74.7534
25628,159,34.571,-93.1944
25629,159,45.8614,-94.3592
25630,159,42.4423,-74.4479
25631,159,34.9833,-79.8775
25632,159,42.6998,-114.8226
25633,159,42.9138,-115.071
25634,159,41.1756,-71.5711
25635,159,41.1147,-71.5211
25636,159,33.6105,-80.3366
25637,159,40.7031,-92.4253
25638,159,40.75,-92.45
25639,159,43.866,-93.0504
25640,159,37.042,-113.6267
25641,159,37.0438,-113.6275
25642,159,41.7065,-77.0818
25643,159,43.0789,-89.3744
25644,159,43.6558,-94.1564
25645,159,43.6558,-94.1536
25646,159,34.8508,-98.5773
25647,159,34.8661,-98.6056
25648,159,34.8217,-98.4525
25649,159,34.9104,-98.5599
25650,159,34.0382,-102.6652
25651,159,40.9315,-84.5618
25652,159,27.6095,-80.5372
25653,159,43.6375,-94.1017
25654,159,44.7855,-93.4315
25655,159,57.0516,-135.2297
25656,159,40.8786,-123.9942
25657,159,44.7964,-93.4296
25658,159,38.4532,-107.3375
25659,159,38.1739,-113.2972
25660,159,34.8839,-84.2822
25661,159,37.7411,-83.9889
25662,159,39.9619,-77.5611
25663,159,38.6506,-121.0741
25664,159,43.8794,-88.2708
25665,159,36.9078,-105.9853
25666,159,39.7479,-104.6814
25667,159,34.2259,-99.478
25668,159,34.1705,-99.5634
25669,159,34.299,-99.399
25670,159,34.29,-99.3647
25671,159,39.0919,-94.3261
25672,159,42.9158,-82.5945
25673,159,29.3042,-98.4003
25674,159,42.2255,-71.6627
25675,159,31.87,-100.828
25676,159,35.3139,-78.1542
25677,159,38.7317,-76.8284
25678,159,38.3902,-85.4133
25679,159,40.1006,-94.4869
25680,159,36.5522,-100.5876
25681,159,41.9875,-74.0302
25682,159,35.24,-107.946
25683,159,40.319,-84.9769
25684,159,36.7166,-108.2153
25685,159,38.4889,-112.8533
25686,159,42.3922,-121.0245
25687,159,40.8153,-73.1824
25688,159,33.6157,-114.6865
25689,159,33.68,-114.742
25690,159,33.68,-114.73
25691,159,45.6932,-119.8088
25692,159,44.9343,-73.6724
25693,159,44.9332,-73.6712
25694,159,44.9335,-73.6693
25695,159,42.2086,-72.6014
25696,159,35.4678,-79.1344
25697,159,33.4931,-98.5819
25698,159,44.05,-96.0933
25699,159,48.6067,-93.4066
25700,159,43.5377,-116.0938
25701,159,43.9062,-93.4894
25702,159,34.5644,-117.6933
25703,159,44.3594,-72.8167
25704,159,36.4216,-78.1323
25705,159,42.4497,-71.6431
25706,159,44.1706,-72.0994
25707,159,40.0864,-109.2844
25708,159,37.9586,-100.8361
25709,159,33.6172,-80.363
25710,159,35.1341,-77.5385
25711,159,33.7209,-80.1908
25712,159,45.6441,-121.941
25713,159,27.8901,-81.9872
25714,159,43.6877,-70.6116
25715,159,33.053,-111.34
25716,159,36.1438,-97.0681
25717,159,36.4403,-82.4381
25718,159,42.6525,-71.3224
25719,159,40.0389,-74.7766
25720,159,48.9647,-99.6139
25721,159,35.5881,-118.5248
25722,159,35.6647,-101.4354
25723,159,45.431,-122.285
25724,159,33.2701,-116.3496
25725,159,41.1153,-87.2328
25726,159,36.0081,-77.81
25727,159,31.8594,-97.3586
25728,159,35.3619,-81.8344
25729,159,42.3347,-71.0742
25730,159,42.2933,-71.0339
25731,159,38.8348,-122.7677
25732,159,37.9858,-111.4383
25733,159,40.0047,-105.3325
25734,159,40.0111,-105.3347
25735,159,40.0111,-105.3347
25736,159,39.9913,-105.5
25737,159,47.6972,-117.1472
25738,159,35.85,-114.944
25739,159,35.348,-114.97
25740,159,32.0411,-81.145
25741,159,48.9871,-117.3478
25742,159,40.8869,-111.8853
25743,159,42.1779,-71.4546
25744,159,42.219,-71.891
25745,159,29.6313,-96.0769
25746,159,35.2964,-84.7569
25747,159,42.1092,-72.3381
25748,159,34.1256,-84.9222
25749,159,33.7189,-117.7022
25750,159,39.0191,-76.7595
25751,159,41.2044,-73.9689
25752,159,41.3974,-83.6412
25753,159,41.3884,-83.6402
25754,159,41.3786,-83.7383
25755,159,39.4484,-120.6534
25756,159,48.7809,-117.4183
25757,159,41.2792,-122.3292
25758,159,34.4555,-82.1993
25759,159,37.1936,-77.4672
25760,159,43.4179,-108.1775
25761,159,41.9271,-72.6831
25762,159,59.7786,-150.9401
25763,159,36.2606,-77.0764
25764,159,39.796,-119.01
25765,159,46.6115,-102.7882
25766,159,46.6465,-102.7651
25767,159,41.2435,-88.2286
25768,159,46.3758,-94.1817
25769,159,42.2073,-70.9978
25770,159,41.7517,-70.9669
25771,159,31.395,-92.7167
25772,159,39.18,-76.5389
25773,159,33.5853,-101.8861
25774,159,30.3206,-81.9472
25775,159,38.6681,-76.8678
25776,159,41.2925,-72.7942
25777,159,35.8905,-78.1552
25778,159,37.2208,-77.5245
25779,159,41.5489,-73.0245
25780,159,45.6603,-69.8122
25781,159,32.9479,-101.1478
25782,159,33.932,-117.8402
25783,159,36.4769,-97.6856
25784,159,38.6075,-89.5245
25785,159,42.088,-76.713
25786,159,43.1764,-83.848
25787,159,40.7871,-73.2934
25788,159,40.7814,-73.2439
25789,159,28.3926,-80.8287
25790,159,65.3317,-166.4795
25791,159,41.7456,-70.1031
25792,159,40.1894,-74.1545
25793,159,41.3628,-72.0825
25794,159,39.7875,-75.3508
25795,159,41.1692,-73.1844
25796,159,41.1681,-73.2111
25797,159,33.1958,-97.8025
25798,159,41.1706,-73.1844
25799,159,35.7428,-81.8372
25800,159,41.9318,-70.9584
25801,159,41.6292,-84.6694
25802,159,43.7155,-71.6585
25803,159,41.9641,-70.9719
25804,159,41.5016,-111.9934
25805,159,40.7012,-88.7011
25806,159,39.9825,-104.9408
25807,159,34.4323,-101.2372
25808,159,36.0075,-101.8614
25809,159,40.3247,-74.7078
25810,159,40.4757,-74.4462
25811,159,36.6019,-82.1431
25812,159,35.016,-106.098
25813,159,40.6696,-76.3807
25814,159,35.0786,-81.575
25815,159,43.0613,-74.1549
25816,159,43.018,-74.1918
25817,159,38.6183,-121.0564
25818,159,34.5229,-78.9572
25819,159,34.7342,-103.108
25820,159,34.727,-103.1668
25821,159,34.7281,-103.305
25822,159,34.7469,-103.325
25823,159,46.1206,-111.4077
25824,159,34.3093,-78.8314
25825,159,42.4814,-71.7169
25826,159,41.4031,-99.6392
25827,159,34.1388,-94.6845
25828,159,41.3239,-99.3231
25829,159,41.4547,-99.5681
25830,159,29.5375,-95.9695
25831,159,40.8441,-73.8769
25832,159,41.9559,-70.7861
25833,159,43.7578,-83.2978
25834,159,43.3085,-73.6366
25835,159,42.2561,-72.0679
25836,159,35.0083,-118.2414
25837,159,42.2169,-72.1221
25838,159,41.7278,-92.4479
25839,159,40.6905,-73.9779
25840,159,40.6994,-73.9764
25841,159,41.9876,-71.584
25842,159,39.6689,-75.7161
25843,159,42.1047,-75.9307
25844,159,40.7761,-82.5686
25845,159,38.895,-83.903
25846,159,39.9733,-90.6992
25847,159,38.8249,-76.7731
25848,159,38.8476,-76.7859
25849,159,42.2008,-72.3222
25850,159,44.8367,-116.8975
25851,159,44.2114,-75.0594
25852,159,34.7042,-87.1189
25853,159,35.5438,-89.198
25854,159,38.664,-75.4005
25855,159,26.5222,-97.6911
25856,159,45.9472,-88.2189
25857,159,43.717,-98.922
25858,159,40.0961,-76.6962
25859,159,40.4649,-80.0438
25860,159,39.1522,-119.7478
25861,159,31.1754,-81.5216
25862,159,36.765,-77.7139
25863,159,43.9205,-69.9678
25864,159,36.7639,-77.8108
25865,159,33.9597,-78.0114
25866,159,40.2415,-103.631
25867,159,41.4718,-84.5431
25868,159,30.6474,-96.3723
25869,159,41.4609,-84.527
25870,159,29.6,-104.3
25871,159,41.4764,-84.5861
25872,159,42.7814,-85.6728
25873,159,41.8396,-86.3511
25874,159,30.7507,-98.4176
25875,159,37.1753,-81.9614
25876,159,35.7133,-80.3767
25877,159,36.8082,-80.9387
25878,159,30.0688,-83.5253
25879,159,33.4192,-112.5761
25880,159,39.0039,-99.4142
25881,159,38.0233,-112.7317
25882,159,37.5029,-78.3792
25883,159,35.3807,-77.406
25884,159,40.955,-76.8788
25885,159,39.9106,-121.3277
25886,159,44.5738,-68.8046
25887,159,30.5755,-102.5513
25888,159,32.3713,-98.3774
25889,159,35.5419,-80.3633
25890,159,38.2778,-120.9136
25891,159,37.805,-121.6672
25892,159,36.7767,-99.6353
25893,159,44.5082,-109.1707
25894,159,43.3858,-92.7594
25895,159,37.6208,-101.0761
25896,159,32.3182,-100.177
25897,159,32.2878,-100.1
25898,159,32.3116,-100.0616
25899,159,36.121,-84.3387
25900,159,36.1271,-84.3442
25901,159,44.4328,-96.4779
25902,159,44.5281,-96.6267
25903,159,34.1623,-84.0774
25904,159,33.9129,-118.0419
25905,159,33.9144,-118.0502
25906,159,33.9129,-118.0506
25907,159,32.929,-101.5786
25908,159,44.7231,-68.2425
25909,159,36.0211,-84.1567
25910,159,36.3635,-92.5763
25911,159,33.4898,-80.8703
25912,159,41.2258,-94.4406
25913,159,41.7289,-70.9905
25914,159,36.4754,-78.3151
25915,159,41.659,-73.492
25916,159,40.8465,-84.9333
25917,159,35.3086,-78.7743
25918,159,34.536,-77.9117
25919,159,44.4719,-71.1753
25920,159,42.4903,-113.9266
25921,159,38.7551,-95.8368
25922,159,39.3561,-102.2431
25923,159,40.7412,-91.1167
25924,159,38.1934,-95.75
25925,159,40.0928,-74.8077
25926,159,44.4814,-73.2239
25927,159,40.8579,-121.7225
25928,159,40.8797,-121.7203
25929,159,30.1342,-90.9175
25930,159,43.0953,-75.2784
25931,159,34.7939,-83.5406
25932,159,41.7803,-99.1361
25933,159,37.7664,-104.4295
25934,159,37.8011,-104.4919
25935,159,40.5486,-90.5138
25936,159,38.2644,-94.3444
25937,159,29.6231,-82.38
25938,159,43.4003,-88.4811
25939,159,32.5755,-84.3165
25940,159,38.27,-94.35
25941,159,32.5619,-84.2758
25942,159,35.0986,-78.8294
25943,159,40.1757,-121.1907
25944,159,39.6481,-121.6442
25945,159,45.7017,-119.4222
25946,159,35.2672,-75.5347
25947,159,34.1697,-81.9025
25948,159,44.5119,-92.9394
25949,159,36.7858,-80.9333
25950,159,42.5609,-114.0575
25951,159,42.0742,-89.2819
25952,159,28.0801,-81.9229
25953,159,42.9449,-115.9779
25954,159,32.6947,-117.1436
25955,159,32.2732,-101.4224
25956,159,40.9228,-98.3269
25957,159,44.2591,-85.9396
25958,159,38.0572,-122.2189
25959,159,42.1658,-121.685
25960,159,37.92,-122.344
25961,159,35.6156,-120.4044
25962,159,35.6156,-120.4044
25963,159,40.2142,-77.2061
25964,159,34.8229,-78.6243
25965,159,35.6744,-78.5261
25966,159,41.2662,-73.9469
25967,159,34.145,-118.3908
25968,159,34.075,-118.36
25969,159,36.3587,-114.8748
25970,159,39.7631,-86.1667
25971,159,39.2525,-76.735
25972,159,40.57,-98.334
25973,159,37.9978,-122.0697
25974,159,40.8593,-74.303
25975,159,39.9231,-75.1275
25976,159,41.6914,-72.7686
25977,159,41.6919,-72.7611
25978,159,36.065,-119.5576
25979,159,36.1372,-120.2244
25980,159,38.3227,-121.9706
25981,159,35.6005,-119.4037
25982,159,33.1779,-115.565
25983,159,33.1669,-115.5114
25984,159,38.2844,-104.524
25985,159,35.9963,-120.1515
25986,159,42.2039,-72.551
25987,159,35.8563,-119.0684
25988,159,35.8442,-119.0681
25989,159,35.8454,-119.057
25990,159,35.8504,-119.027
25991,159,41.795,-71.787
25992,159,42.3057,-72.7106
25993,159,42.1756,-72.7552
25994,159,39.9419,-75.0262
25995,159,34.3801,-118.4999
25996,159,42.4419,-71.7222
25997,159,39.6809,-77.7271
25998,159,32.9041,-90.3781
25999,159,44.24,-93.96
26000,159,44.0938,-93.4017
26001,159,45.4308,-94.0219
26002,159,43.8459,-93.8367
26003,159,28.6503,-96.5397
26004,159,34.2774,-118.4298
26005,159,43.9931,-96.2186
26006,159,44.8479,-92.875
26007,159,43.8861,-75.4342
26008,159,43.0664,-76.2144
26009,159,41.6588,-87.5777
26010,159,36.1381,-119.5647
26011,159,36.1408,-119.5669
26012,159,29.9327,-89.9782
26013,159,33.9256,-83.2639
26014,159,35.5119,-78.4338
26015,159,40.624,-74.634
26016,159,30.1826,-93.3234
26017,159,44.7,-75.3
26018,159,35.7881,-114.9933
26019,159,35.7814,-114.9933
26020,159,41.5706,-72.1586
26021,159,41.3955,-72.0792
26022,159,41.5769,-72.1046
26023,159,41.3813,-72.0769
26024,159,41.5383,-72.1225
26025,159,37.093,-95.5852
26026,159,41.5618,-74.3459
26027,159,38.5158,-76.0192
26028,159,34.7832,-106.0511
26029,159,33.7592,-84.395
26030,159,39.7849,-104.5834
26031,159,36.4386,-80.5683
26032,159,44.7,-75.3
26033,159,37.4863,-99.9247
26034,159,41.5488,-72.7069
26035,159,41.5488,-72.7069
26036,159,36.435,-78.9619
26037,159,33.9444,-78.0118
26038,159,29.378,-98.2692
26039,159,40.412,-78.855
26040,159,38.5686,-76.8919
26041,159,41.4812,-73.1231
26042,159,41.4122,-74.4378
26043,159,34.9895,-84.1662
26044,159,37.9219,-121.7556
26045,159,37.9697,-121.7194
26046,159,41.1603,-87.8542
26047,159,26.288,-80.1665
26048,159,37.4055,-121.9168
26049,159,37.6589,-122.0594
26050,159,36.8098,-119.7417
26051,159,33.7838,-118.108
26052,159,33.781,-118.1136
26053,159,38.3061,-104.58
26054,159,34.162,-119.0479
26055,159,33.8791,-117.8887
26056,159,33.8791,-117.8887
26057,159,33.8806,-117.8866
26058,159,41.7505,-72.653
26059,159,35.0583,-118.3083
26060,159,39.7419,-83.8169
26061,159,33.9172,-116.735
26062,159,39.6551,-105.7088
26063,159,48.0844,-116.0531
26064,159,42.5875,-72.5793
26065,159,42.2,-72.61
26066,159,13.4638,144.6862
26067,159,31.1125,-100.0281
26068,159,44.2617,-85.4352
26069,159,44.5776,-72.6119
26070,159,44.695,-73.6219
26071,159,45.662,-93.9368
26072,159,40.8142,-72.9403
26073,159,34.1858,-117.3242
26074,159,35.1414,-117.9657
26075,159,32.5624,-116.9439
26076,159,33.1219,-117.1174
26077,159,36.6529,-120.5806
26078,159,38.3989,-121.924
26079,159,36.7575,-120.3658
26080,159,34.1511,-118.7236
26081,159,40.8224,-72.875
26082,159,40.8115,-72.8571
26083,159,30.1608,-93.345
26084,159,35.4923,-83.9806
26085,159,45.3569,-88.2306
26086,159,40.8386,-74.3125
26087,159,33.6464,-88.2717
26088,159,33.5883,-85.9731
26089,159,35.157,-117.981
26090,159,34.1385,-118.1256
26091,159,38.0011,-121.7039
26092,159,40.2117,-87.8783
26093,159,35.3237,-119.9166
26094,159,33.1658,-115.5322
26095,159,38.7879,-122.7434
26096,159,43.0378,-78.1873
26097,159,43.023,-78.1786
26098,159,32.3039,-100.0217
26099,159,38.7589,-91.7788
26100,159,47.6008,-121.6886
26101,159,39.4636,-75.0667
26102,159,34.1358,-118.1267
26103,159,41.6835,-87.5563
26104,159,37.0483,-88.3539
26105,159,38.4344,-76.4417
26106,159,40.9211,-72.7437
26107,159,38.2268,-121.0245
26108,159,18.4691,-66.6968
26109,159,40.2862,-100.1768
26110,159,45.601,-93.2081
26111,159,43.3123,-75.6953
26112,159,36.3118,-76.1258
26113,159,39.9175,-75.1192
26114,159,39.9092,-75.1169
26115,159,34.2338,-80.6558
26116,159,41.9253,-70.64
26117,159,35.075,-118.3158
26118,159,33.574,-80.707
26119,159,33.567,-80.699
26120,159,26.1953,-97.4661
26121,159,31.1839,-84.1319
26122,159,38.8288,-120.5371
26123,159,39.3617,-86.025
26124,159,39.0488,-121.317
26125,159,41.0906,-89.6398
26126,159,34.7257,-77.3503
26127,159,42.8119,-115.0489
26128,159,32.9647,-84.5439
26129,159,45.7533,-100.275
26130,159,43.0145,-105.999
26131,159,21.3025,-158.1017
26132,159,21.3064,-158.105
26133,159,40.2992,-98.7331
26134,159,32.7533,-115.7264
26135,159,35.5331,-98.1011
26136,159,44.9993,-71.5302
26137,159,40.6942,-99.7011
26138,159,35.2002,-102.3155
26139,159,35.6297,-98.0247
26140,159,41.7694,-70.5097
26141,159,42.8689,-77.2846
26142,159,42.8691,-77.2845
26143,159,35.487,-78.1922
26144,159,28.2764,-81.533
26145,159,38.1831,-85.8892
26146,159,37.46,-96.42
26147,159,42.009,-72.65
26148,159,41.893,-72.986
26149,159,37.8997,-86.7058
26150,159,44.5367,-92.9155
26151,159,45.4283,-94.8232
26152,159,44.5147,-70.3031
26153,159,35.535,-82.8411
26154,159,36.4251,-120.3435
26155,159,29.8706,-98.1947
26156,159,32.9591,-117.1916
26157,159,32.374,-110.974
26158,159,46.649,-111.7279
26159,159,33.8581,-117.8617
26160,159,18.2961,-66.6432
26161,159,18.2397,-66.6691
26162,159,28.4698,-80.7644
26163,159,41.7525,-70.5389
26164,159,43.6436,-70.2544
26165,159,44.0901,-96.1612
26166,159,41.7639,-72.6925
26167,159,43.0785,-89.3773
26168,159,31.952,-101.0189
26169,159,45.3987,-94.7174
26170,159,34.9828,-103.3783
26171,159,34.9806,-103.3539
26172,159,40.9975,-80.5208
26173,159,40.2522,-80.6486
26174,159,42.7167,-114.6167
26175,159,41.1386,-92.6467
26176,159,42.4249,-114.2292
26177,159,42.8183,-82.4856
26178,159,43.8342,-85.3558
26179,159,40.0855,-121.1482
26180,159,40.086,-121.1494
26181,159,46.848,-68.0026
26182,159,44.1647,-92.2412
26183,159,18.0447,-66.106
26184,159,35.2601,-91.3634
26185,159,36.3458,-77.6335
26186,159,44.4619,-93.1564
26187,159,39.4547,-75.2014
26188,159,33.1405,-117.3339
26189,159,38.6106,-89.3583
26190,159,44.286,-122.0414
26191,159,38.0967,-88.1631
26192,159,43.4659,-83.3278
26193,159,36.3161,-80.1444
26194,159,35.5917,-77.6145
26195,159,39.334,-102.173
26196,159,34.4425,-93.0262
26197,159,43.0613,-76.0824
26198,159,40.47,-74.685
26199,159,33.6103,-105.7478
26200,159,41.9414,-94.8861
26201,159,40.6044,-81.0592
26202,159,42.1622,-94.93
26203,159,39.3515,-93.5016
26204,159,33.8759,-118.2491
26205,159,38.4457,-121.4624
26206,159,38.7228,-104.7817
26207,159,44.0247,-96.4369
26208,159,40.3242,-105.2089
26209,159,35.0211,-78.7875
26210,159,34.6121,-84.6733
26211,159,37.1766,-94.2994
26212,159,43.9842,-75.6225
26213,159,45.6986,-119.8131
26214,159,41.906,-70.8105
26215,159,43.6262,-73.3073
26216,159,44.8071,-93.8717
26217,159,41.9428,-70.7611
26218,159,30.2294,-91.065
26219,159,34.605,-103.9661
26220,159,42.2982,-91.012
26221,159,44.0322,-92.4908
26222,159,42.9094,-85.4989
26223,159,44.5256,-116.0483
26224,159,34.1572,-116.2344
26225,159,29.2054,-96.0234
26226,159,45.172,-122.912
26227,159,39.3106,-87.9926
26228,159,43.7429,-90.7803
26229,159,43.7339,-90.805
26230,159,43.737,-90.805
26231,159,42.8847,-106.2214
26232,159,40.9479,-95.964
26233,159,39.85,-79.138
26234,159,42.8744,-115.0172
26235,159,42.8444,-115.0369
26236,159,45.6473,-95.3287
26237,159,34.5872,-118.6566
26238,159,34.4333,-118.5108
26239,159,36,-77.7833
26240,159,31.255,-102.272
26241,159,43.8656,-89.9514
26242,159,35.8011,-119.1106
26243,159,42.5375,-73.7433
26244,159,35.211,-119.3873
26245,159,34.8122,-118.3528
26246,159,34.9383,-118.3345
26247,159,46.3156,-87.5128
26248,159,43.4956,-70.4472
26249,159,35.0514,-81.0694
26250,159,35.7766,-81.6643
26251,159,35.61,-80.53
26252,159,40.4175,-86.8447
26253,159,42.2859,-76.954
26254,159,41.2972,-111.5888
26255,159,43.3812,-72.5982
26256,159,39.9242,-87.4244
26257,159,39.651,-75.8083
26258,159,29.75,-94.9256
26259,159,29.7516,-94.9231
26260,159,38.6976,-99.7293
26261,159,39.5033,-74.9645
26262,159,35.2531,-83.0983
26263,159,34.5414,-80.8756
26264,159,40.9475,-103.7839
26265,159,40.6489,-73.5067
26266,159,40.8944,-104.0206
26267,159,47.4193,-121.7819
26268,159,44.9367,-91.8883
26269,159,42.4814,-92.4582
26270,159,47.4558,-122.0428
26271,159,46.2456,-103.7672
26272,159,39.4218,-103.6781
26273,159,43.6926,-88.3297
26274,159,34.9158,-77.7757
26275,159,37.8078,-113.09
26276,159,34.041,-85.2233
26277,159,41.8027,-70.5498
26278,159,27.5761,-98.9053
26279,159,18.2365,-65.9117
26280,159,37.3439,-80.765
26281,159,40.5406,-84.5906
26282,159,41.7761,-72.6067
26283,159,44.9491,-95.5113
26284,159,42.253,-71.426
26285,159,55.1214,-131.5603
26286,159,46.8661,-96.7464
26287,159,36.6377,-99.6019
26288,159,37.7536,-106.1047
26289,159,43.0967,-73.4602
26290,159,36.0972,-85.8274
26291,159,33.9296,-118.1046
26292,159,39.7889,-121.6574
26293,159,32.6869,-115.6478
26294,159,40.2361,-74.3214
26295,159,34.7055,-118.3014
26296,159,34.7205,-118.3005
26297,159,36.1835,-119.3743
26298,159,25.7486,-80.1528
26299,159,34.6794,-82.8403
26300,159,28.4263,-81.5809
26301,159,41.7486,-111.8117
26302,159,41.8288,-74.1319
26303,159,43.5905,-84.779
26304,159,38.5032,-101.1615
26305,159,34.8718,-82.366
26306,159,41.745,-71.4584
26307,159,33.9439,-118.4042
26308,159,30.3974,-97.8426
26309,159,30.6178,-96.3433
26310,159,39.1345,-84.5094
26311,159,39.0394,-76.9825
26312,159,37.7197,-120.8986
26313,159,42.5644,-93.6369
26314,159,35.8378,-78.6689
26315,159,34.0606,-117.3533
26316,159,36.0205,-78.516
26317,159,38.3681,-82.5339
26318,159,44.49,-73.1875
26319,159,34.3247,-78.7649
26320,159,42.5831,-78.4864
26321,159,34.1481,-117.5704
26322,159,35.0968,-119.4299
26323,159,45.5136,-87.8011
26324,159,38.5444,-76.6861
26325,159,29.9383,-89.97
26326,159,43.8485,-99.2476
26327,159,39.6935,-75.4858
26328,159,39.8669,-77.6858
26329,159,29.8832,-95.1113
26330,159,43.8997,-95.9506
26331,159,33.7947,-81.2624
26332,159,32.3983,-100.6481
26333,159,44.011,-96.0446
26334,159,46.2668,-119.5898
26335,159,40.5503,-74.483
26336,159,35.749,-79.7855
26337,159,29.7189,-95.2319
26338,159,29.837,-95.1217
26339,159,37.6953,-95.4586
26340,159,37.6376,-95.4704
26341,159,27.5925,-97.5008
26342,159,41.0926,-102.4715
26343,159,37.4389,-77.1286
26344,159,43.0003,-92.62
26345,159,36.8139,-97.1253
26346,159,44.0995,-70.2209
26347,159,40.6583,-73.6406
26348,159,31.488,-87.9107
26349,159,42.3914,-71.0708
26350,159,35.2619,-81.8217
26351,159,44.322,-73.1976
26352,159,42.1275,-71.9964
26353,159,42.2891,-88.413
26354,159,44.7533,-74.2169
26355,159,44.9318,-74.1125
26356,159,44.9099,-74.0858
26357,159,42.9344,-85.3475
26358,159,41.6861,-70.0061
26359,159,33.4072,-85.0386
26360,159,35.0246,-85.2086
26361,159,35.0191,-83.7914
26362,159,34.3375,-78.5219
26363,159,42.1989,-79.3186
26364,159,33.45,-104.456
26365,159,36.3208,-87.2219
26366,159,45.6375,-84.4814
26367,159,46.6225,-122.9131
26368,159,35.8918,-78.1823
26369,159,47.8347,-120.0133
26370,159,42.1919,-72.6097
26371,159,42.1982,-75.9273
26372,159,35.4478,-83.9383
26373,159,39.8073,-104.9645
26374,159,35.0727,-81.613
26375,159,36.1682,-83.4977
26376,159,35.0642,-81.5458
26377,159,33.7622,-79.458
26378,159,39.8761,-75.0086
26379,159,42.3886,-71.56
26380,159,42.23,-71.8915
26381,159,37.3694,-75.9141
26382,159,35.3778,-81.38
26383,159,36.7711,-76.3019
26384,159,38.9534,-76.0832
26385,159,41.339,-74.288
26386,159,44.0183,-111.5836
26387,159,39.8301,-75.3837
26388,159,55.1169,-131.5459
26389,159,43.2809,-72.5976
26390,159,42.312,-72.949
26391,159,38.9484,-76.3004
26392,159,37.3822,-77.3833
26393,159,37.3517,-77.4969
26394,159,40.5228,-78.4769
26395,159,36.1172,-84.0317
26396,159,40.5383,-79.7906
26397,159,61.5253,-165.5902
26398,159,30.34,-88.4919
26399,159,41.1236,-104.72
26400,159,39.1779,-120.8909
26401,159,41.8708,-87.6784
26402,159,35.1018,-85.2295
26403,159,42.1581,-72.5958
26404,159,42.1596,-72.5828
26405,159,42.1503,-72.5522
26406,159,42.1856,-72.5825
26407,159,47.9951,-119.6404
26408,159,32.7992,-117.1517
26409,159,35.5453,-84.0503
26410,159,38.7718,-120.8132
26411,159,39.7834,-93.5641
26412,159,39.7888,-93.5368
26413,159,42.6107,-121.8612
26414,159,39.2967,-76.9574
26415,159,43.1287,-71.4599
26416,159,32.6956,-108.1225
26417,159,34.7184,-112.429
26418,159,44.9308,-91.3889
26419,159,45.4134,-92.683
26420,159,45.3868,-92.8012
26421,159,45.4525,-92.902
26422,159,36.5747,-97.6736
26423,159,33.6329,-95.3907
26424,159,44.4361,-73.1453
26425,159,42.4518,-71.7377
26426,159,35.482,-77.1131
26427,159,35.515,-77.09
26428,159,33.2881,-89.4201
